movie_title,release_date,imdb_rating,genre,budget,revenue,country,release_year,profit,rating_category
The Wandering Earth,2019-02-08,6.5,"Science Fiction, Action, Drama",48000000.0,287716494.2,AU,2019,239716494.2,Medium
Barabbas,1962-10-10,7.0,"Adventure, Drama, History",98400000.0,376377287.0,US,1962,277977287.0,Medium
Paranormal Activity,2009-12-03,6.0,"Horror, Mystery",450000.0,194183034.0,AU,2009,193733034.0,Low
True Spirit,2023-01-26,7.1,"Adventure, Drama, Family",63700000.0,763439177.6,AU,2023,699739177.6,Medium
Sexo,2001-08-21,5.2,Comedy,77140000.0,202866374.4,US,2001,125726374.4,Low
The Nativity Story,2006-11-30,7.0,"Drama, History",35000000.0,46309644.0,AU,2006,11309644.0,Medium
Independence Day: Resurgence,2016-06-23,5.3,"Action, Adventure, Science Fiction",165000000.0,384169424.0,AU,2016,219169424.0,Low
A Delicious Flight,2015-11-01,4.0,Romance,76800000.0,858637629.0,KR,2015,781837629.0,Low
Zack and Miri Make a Porno,2009-02-19,6.3,Comedy,24000000.0,36856306.0,AU,2009,12856306.0,Medium
Tinker Bell,2008-10-27,6.8,"Animation, Family, Adventure, Fantasy",48000000.0,214714340.0,AU,2008,166714340.0,Medium
Antlers,2021-10-28,6.3,"Drama, Horror, Mystery",17000000.0,18867659.0,AU,2021,1867659.0,Medium
28 Days Later,2002-10-31,7.2,"Horror, Thriller, Science Fiction",5000000.0,85720385.0,AU,2002,80720385.0,Medium
Escape Room: Tournament of Champions,2021-07-01,6.7,"Horror, Thriller, Mystery",15000000.0,53493064.0,AU,2021,38493064.0,Medium
Kubo and the Two Strings,2016-08-18,7.6,"Animation, Adventure, Family",55000000.0,77548122.0,AU,2016,22548122.0,High
Once Upon a Time… in Hollywood,2019-08-15,7.4,"Comedy, Drama, Thriller",95000000.0,374251247.0,AU,2019,279251247.0,Medium
The Fault in Our Stars,2014-06-05,7.6,"Romance, Drama",12000000.0,307166834.0,AU,2014,295166834.0,High
Moses,1995-12-20,6.8,Drama,56600000.0,583921229.0,US,1995,527321229.0,Medium
Special Forces,2011-11-02,6.7,"Action, Drama, War",10000000.0,3424648.0,FR,2011,-6575352.0,Medium
Demonic,2021-09-20,5.0,"Drama, Horror, Science Fiction",3000000.0,4668109.0,AU,2021,1668109.0,Low
Jack the Giant Slayer,2013-03-21,5.8,"Fantasy, Action, Adventure, Family",195000000.0,197687603.0,AU,2013,2687603.0,Low
Paul,2011-04-14,6.7,"Adventure, Comedy, Science Fiction",40000000.0,101162106.0,AU,2011,61162106.0,Medium
Bad Boys II,2003-09-18,6.6,"Adventure, Action, Comedy, Thriller, Crime",130000000.0,273271982.0,AU,2003,143271982.0,Medium
R.I.P.D.,2013-09-12,5.8,"Fantasy, Action, Comedy, Crime",130000000.0,79076678.0,AU,2013,-50923322.0,Low
Brother Bear 2,2006-08-17,6.7,"Adventure, Animation, Family",143000000.0,417354495.6,US,2006,274354495.6,Medium
Rye Lane,2023-03-31,7.5,"Romance, Comedy",96200000.0,412160901.0,AU,2023,315960901.0,Medium
Knock Knock,2015-09-23,5.3,"Drama, Thriller, Horror",2000000.0,6328516.0,CL,2015,4328516.0,Low
Silverton Siege,2022-04-27,6.4,"Action, Crime, Drama",100940000.0,750247009.4,US,2022,649307009.4,Medium
Shadow in the Cloud,2021-01-14,5.8,"Horror, Action, War",6130000.0,1054290.0,AU,2021,-5075710.0,Low
Rocky Balboa,2007-02-22,6.8,Drama,24000000.0,156229050.0,AU,2007,132229050.0,Medium
The Valet,2022-05-20,7.7,"Comedy, Romance",105800000.0,667037174.8,AU,2022,561237174.8,High
The Little Mermaid,2018-08-17,5.0,"Family, Adventure, Fantasy, Romance, Drama",161600000.0,704464322.4,US,2018,542864322.4,Low
#Alive,2020-06-24,7.3,"Horror, Action, Adventure, Thriller",6300000.0,13416285.0,KR,2020,7116285.0,Medium
Fairy Tail: Dragon Cry,2017-05-06,6.6,"Action, Adventure, Comedy, Fantasy, Animation",103400000.0,312788111.2,JP,2017,209388111.2,Medium
Mad Max Beyond Thunderdome,1985-08-06,6.2,"Action, Adventure, Science Fiction",10000000.0,36230219.0,AU,1985,26230219.0,Medium
What Happened at the Carpenter's Shop,2020-03-05,4.3,Romance,5503757.2,7.0,KR,2020,-5503750.2,Low
The Cabin in the Woods,2012-06-14,6.6,"Horror, Fantasy",30000000.0,70683134.0,AU,2012,40683134.0,Medium
Akira,1990-10-16,7.9,"Animation, Science Fiction, Action",8000000.0,2018608.0,AU,1990,-5981392.0,High
"The Simpsons: The Good, the Bart, and the Loki",2021-07-07,7.4,"Animation, Comedy, Family",117000000.0,594000622.0,US,2021,477000622.0,Medium
Z-O-M-B-I-E-S 3,2022-07-15,7.6,"Music, Fantasy, Comedy, Science Fiction, Family, TV Movie",36000000.0,141613530.8,AU,2022,105613530.80000001,High
Dawn of the Dead,2004-06-10,7.0,"Horror, Action",28000000.0,103452875.0,AU,2004,75452875.0,Medium
Dawn of the Dead,2004-06-10,7.0,"Horror, Action",1500000.0,55000000.0,AU,2004,53500000.0,Medium
Hunter Killer,2018-11-01,6.8,"Action, Thriller",40000000.0,29312121.0,AU,2018,-10687879.0,Medium
The Redeem Team,2022-10-07,7.5,Documentary,98800000.0,580810039.6,US,2022,482010039.6,Medium
Those Who Wish Me Dead,2021-05-09,6.7,"Thriller, Action",20000000.0,23384502.0,AU,2021,3384502.0,Medium
Deep Water,2022-03-18,5.7,"Drama, Mystery, Thriller",84200000.0,854645668.6,AU,2022,770445668.6,Low
The Rite of Spring,2022-09-30,6.7,Drama,75500000.0,509726081.0,ES,2022,434226081.0,Medium
Over the Sky,2020-11-27,6.9,"Animation, Drama, Fantasy",137000000.0,612148818.0,JP,2020,475148818.0,Medium
American Pie Presents: Band Camp,2005-12-26,5.5,Comedy,10000000.0,75759759.8,AU,2005,65759759.8,Low
Casino Royale,2006-12-07,7.5,"Adventure, Action, Thriller",102000000.0,594420216.0,AU,2006,492420216.0,Medium
Casino Royale,2006-12-07,7.5,"Adventure, Action, Thriller",12000000.0,41744718.0,AU,2006,29744718.0,Medium
Alvin and the Chipmunks,2008-01-03,5.8,"Comedy, Family, Fantasy, Animation",55000000.0,362605033.0,AU,2008,307605033.0,Low
The Outwaters,2023-02-09,4.8,"Horror, Science Fiction, Thriller",148800000.0,948498291.2,US,2023,799698291.2,Low
First Blood,1982-12-03,7.5,"Action, Adventure, Thriller, War",14000000.0,125212904.0,AU,1982,111212904.0,Medium
Chronicle,2012-02-01,6.8,"Science Fiction, Drama, Thriller",12000000.0,123681790.0,AU,2012,111681790.0,Medium
Descendants 2,2017-07-28,7.4,"Family, Music, Fantasy, TV Movie, Adventure, Action, Romance",131400000.0,605380479.2,AU,2017,473980479.20000005,Medium
Dangerous Game: The Legacy Murders,2022-10-21,7.6,"Thriller, Horror",75000000.0,494257951.8,US,2022,419257951.8,High
The BFG,2016-06-30,6.2,"Adventure, Family, Fantasy",140000000.0,199646680.0,AU,2016,59646680.0,Medium
As in Heaven,2022-02-10,6.5,Drama,95600000.0,305560367.8,DK,2022,209960367.8,Medium
The Mystery of Marilyn Monroe: The Unheard Tapes,2022-04-27,6.4,Documentary,77400000.0,431611098.0,US,2022,354211098.0,Medium
Ocean's Eleven,2002-01-10,7.4,"Thriller, Crime",85000000.0,450728529.0,AU,2002,365728529.0,Medium
What Dreams May Come,1998-10-15,7.2,"Drama, Fantasy, Romance",80000000.0,71485043.0,AU,1998,-8514957.0,Medium
Let's Be Cops,2014-11-13,6.5,Comedy,17000000.0,136621271.0,AU,2014,119621271.0,Medium
District 9,2009-08-13,7.4,Science Fiction,30000000.0,212453431.0,AU,2009,182453431.0,Medium
Ballerina,2017-01-12,7.2,"Animation, Adventure, Comedy, Family",30000000.0,96589789.0,AU,2017,66589789.0,Medium
Kick-Ass,2010-04-08,7.1,"Action, Crime",28000000.0,97531134.0,AU,2010,69531134.0,Medium
Life of Pi,2013-01-01,7.4,"Adventure, Drama",120000000.0,619310368.0,AU,2013,499310368.0,Medium
Dead Silence,2007-03-16,6.4,Horror,20000000.0,20614661.0,US,2007,614661.0,Medium
Hell of Roses,1980-12-05,4.0,Thriller,118800000.0,426024199.8,JP,1980,307224199.8,Low
Wild Card,2015-01-30,5.6,"Thriller, Crime, Action",30000000.0,4315789.0,US,2015,-25684211.0,Low
Empire of Light,2023-03-02,6.7,"Drama, Romance",6660004.0,5251349.0,AU,2023,-1408655.0,Medium
Fifty Shades of Black,2016-01-29,4.9,"Romance, Comedy",5000000.0,22113075.0,AU,2016,17113075.0,Low
Midsommar,2019-08-08,7.2,"Horror, Drama, Mystery",9000000.0,46754020.0,AU,2019,37754020.0,Medium
Dragon Ball: Yo! Son Goku and His Friends Return!!,2008-09-21,6.2,"Animation, Action, Adventure, Science Fiction",165000000.0,600004822.0,JP,2008,435004822.0,Medium
Aunt's Temptation 3,2020-05-22,5.9,Romance,123000000.0,603561958.8,KR,2020,480561958.79999995,Low
Melissa P.,2005-11-18,4.6,Drama,6421098.6,5151936.0,IT,2005,-1269162.5999999996,Low
The Da Vinci Code,2006-05-18,6.7,"Thriller, Mystery",125000000.0,767820459.0,AU,2006,642820459.0,Medium
Dragon Ball Z: The History of Trunks,1993-02-24,7.5,"Animation, Action, Science Fiction",75600000.0,454911144.6,JP,1993,379311144.6,Medium
Jackie Chan Kung Fu Master,2009-07-03,4.3,"Action, Comedy, Family",111500000.0,468076350.0,CN,2009,356576350.0,Low
The Call of Sex,1979-08-30,4.4,Thriller,124800000.0,834642911.6,MX,1979,709842911.6,Low
Captain America: The Winter Soldier,2014-04-03,7.7,"Action, Adventure, Science Fiction",170000000.0,714401889.0,AU,2014,544401889.0,High
It Follows,2015-04-13,6.6,"Horror, Mystery",2000000.0,23236296.0,AU,2015,21236296.0,Medium
9 Bullets,2022-06-23,5.4,"Action, Thriller",116000000.0,378399280.8,AU,2022,262399280.8,Low
The Legend of Tarzan,2016-06-30,5.9,"Fantasy, Action, Adventure",180000000.0,348902025.0,AU,2016,168902025.0,Low
Planet of the Apes,2001-08-09,5.7,"Thriller, Science Fiction, Action, Adventure",100000000.0,362211740.0,AU,2001,262211740.0,Low
Planet of the Apes,2001-08-09,5.7,"Thriller, Science Fiction, Action, Adventure",5800000.0,33398936.0,AU,2001,27598936.0,Low
American Siege,2022-01-07,5.6,"Action, Thriller, Crime, Drama",114400000.0,695973395.6,US,2022,581573395.6,Low
Six Swedish Girls at a Pump,1980-09-19,6.6,Comedy,54000000.0,327139851.8,DE,1980,273139851.8,Medium
Kaguya-sama: Love Is War -The First Kiss That Never Ends-,2023-02-09,8.4,"Animation, Comedy, Romance",101800000.0,466916011.4,AU,2023,365116011.4,High
Erotic Ghost Story II,1991-01-23,5.2,Horror,170400000.0,140616760.0,HK,1991,-29783240.0,Low
X-Rated: The Greatest Adult Movies of All Time,2015-02-06,6.3,Documentary,90000000.0,433079565.6,US,2015,343079565.6,Medium
"South Park: Bigger, Longer & Uncut",1999-07-15,7.2,"Animation, Comedy",21000000.0,52037603.0,AU,1999,31037603.0,Medium
Words Bubble Up Like Soda Pop,2021-07-22,7.4,"Animation, Romance, Drama",115400000.0,504117090.4,AU,2021,388717090.4,Medium
A Day to Die,2022-03-04,6.0,"Action, Thriller, Crime",5000000.0,98616.0,US,2022,-4901384.0,Low
Sonic Drone Home,2022-05-24,7.1,"Animation, Action, Family, Comedy, Science Fiction",190000000.0,382903175.2,US,2022,192903175.2,Medium
Tom and Jerry: The Fast and the Furry,2005-10-11,6.9,"Family, Animation, Comedy, Action, Adventure",123440000.0,705791389.6,US,2005,582351389.6,Medium
Beyond Infinity: Buzz and the Journey to Lightyear,2022-06-10,7.1,Documentary,90100000.0,414551647.4,US,2022,324451647.4,Medium
Pearl,2023-03-16,7.4,Horror,1000000.0,9423445.0,AU,2023,8423445.0,Medium
Nightbooks,2021-09-15,6.3,"Fantasy, Family, Horror",119600000.0,400881081.0,US,2021,281281081.0,Medium
Queen of Spades,2021-06-11,6.5,Horror,89000000.0,356423971.8,US,2021,267423971.8,Medium
Avatar: Scene Deconstruction,2009-12-18,7.1,Documentary,90100000.0,414551647.4,US,2009,324451647.4,Medium
The Curious Case of Benjamin Button,2008-12-10,7.6,"Drama, Fantasy, Romance",160000000.0,329631958.0,AU,2008,169631958.0,High
Léon: The Professional,1995-04-27,8.3,"Crime, Drama, Action",16000000.0,45284974.0,AU,1995,29284974.0,High
Cloudy with a Chance of Meatballs,2009-11-26,6.6,"Animation, Comedy, Family",100000000.0,236827677.0,AU,2009,136827677.0,Medium
"As Above, So Below",2014-08-29,6.7,"Horror, Thriller",5000000.0,41824066.0,US,2014,36824066.0,Medium
The School of the Magical Animals,2022-05-29,6.2,"Family, Adventure, Fantasy",11700000.0,13128530.0,AU,2022,1428530.0,Medium
Tarumama,2021-07-29,4.6,"Horror, Drama",66500000.0,865251451.2,CO,2021,798751451.2,Low
Fantastic Beasts: The Crimes of Grindelwald,2018-11-22,6.9,"Fantasy, Adventure, Family",200000000.0,648455339.0,AU,2018,448455339.0,Medium
Focus,2015-03-05,6.9,"Romance, Comedy, Crime, Drama",65000000.0,168065700.0,AU,2015,103065700.0,Medium
Barbie Mariposa,2008-02-26,6.7,"Animation, Fantasy, Family",123000000.0,544213599.8,US,2008,421213599.79999995,Medium
The School Teacher,1975-07-11,5.5,Comedy,70800000.0,591573175.2,IT,1975,520773175.20000005,Low
Darby and the Dead,2022-12-02,6.0,"Comedy, Fantasy",115200000.0,243434798.2,US,2022,128234798.19999999,Low
Monster House,2006-06-30,6.7,"Animation, Comedy, Family, Fantasy",75000000.0,141267370.0,US,2006,66267370.0,Medium
Evil Dead II,1987-11-05,7.6,"Horror, Comedy, Fantasy",3500000.0,5927557.0,AU,1987,2427557.0,High
Vesper,2022-08-17,6.5,"Science Fiction, Drama, Adventure",44740000.0,889529.0,FR,2022,-43850471.0,Medium
Teenage Mutant Ninja Turtles: Out of the Shadows,2016-09-15,6.0,"Action, Adventure, Comedy, Family, Science Fiction",135000000.0,245328374.0,AU,2016,110328374.0,Low
Dragon Ball Super: Broly,2019-01-24,7.9,"Action, Science Fiction, Animation",8500000.0,122747755.0,AU,2019,114247755.0,High
The Green Inferno,2013-09-08,5.7,"Horror, Thriller, Adventure",1000000.0,12931420.0,CA,2013,11931420.0,Low
The Angry Birds Movie,2016-05-12,6.2,"Animation, Adventure, Comedy",73000000.0,352288341.0,AU,2016,279288341.0,Medium
Marmaduke,2022-05-06,5.5,"Animation, Family, Comedy, Adventure",50000000.0,89895930.0,US,2022,39895930.0,Low
I Spit on Your Grave III: Vengeance is Mine,2015-11-04,5.8,"Horror, Thriller",3970000.0,144420.0,AU,2015,-3825580.0,Low
Cloudy with a Chance of Meatballs 2,2013-11-28,6.4,"Animation, Family, Comedy",78000000.0,274392649.0,AU,2013,196392649.0,Medium
Dragon Ball Z: Gather Together! Goku's World,1992-09-17,7.2,"Action, Animation, Adventure",143000000.0,536922531.6,JP,1992,393922531.6,Medium
Over the Hedge,2006-06-15,6.5,"Family, Comedy, Animation",80000000.0,343397247.0,AU,2006,263397247.0,Medium
The Student,2015-09-27,4.9,Drama,167400000.0,997517367.8,NL,2015,830117367.8,Low
Trollhunters: Rise of the Titans,2021-07-21,7.7,"Animation, Fantasy, Family, Action, Adventure",123600000.0,528996094.2,US,2021,405396094.2,High
Hatching,2022-05-26,6.3,"Horror, Fantasy",3896000.0,490000.0,AU,2022,-3406000.0,Medium
Cinderella III: A Twist in Time,2007-02-05,6.5,"Animation, Romance, Family, Fantasy",132000000.0,527765510.6,US,2007,395765510.6,Medium
Undisputed,2002-08-23,6.5,"Drama, Crime",20000000.0,12398628.0,AU,2002,-7601372.0,Medium
Night at the Museum: Secret of the Tomb,2014-12-26,6.2,"Adventure, Comedy, Fantasy, Family",127000000.0,353756621.0,AU,2014,226756621.0,Medium
Woody Woodpecker,2017-10-05,6.7,"Comedy, Family, Animation",10000000.0,232887659.4,BR,2017,222887659.4,Medium
Gods of Egypt,2016-02-25,5.6,"Action, Adventure, Fantasy",140000000.0,138836756.0,AU,2016,-1163244.0,Low
Valerian and the City of a Thousand Planets,2017-08-10,6.6,"Adventure, Science Fiction, Action",180000000.0,215098356.0,AU,2017,35098356.0,Medium
Bad Boys,1995-04-27,6.8,"Action, Comedy, Crime, Thriller",23000000.0,141247413.0,AU,1995,118247413.0,Medium
Snowpiercer,2014-06-14,6.9,"Action, Science Fiction, Drama",40000000.0,86808204.0,AU,2014,46808204.0,Medium
Prison 77,2022-09-23,7.4,Drama,67800000.0,653988016.4,ES,2022,586188016.4,Medium
Ip Man: Kung Fu Master,2021-04-01,6.8,"Action, Drama",104900000.0,295956304.8,AU,2021,191056304.8,Medium
The Tax Collector,2020-11-11,5.7,"Action, Crime, Drama",30000000.0,1309971.0,AU,2020,-28690029.0,Low
Beverly Hills Chihuahua,2008-10-03,5.3,"Comedy, Family, Adventure, Romance",20000000.0,154218168.0,US,2008,134218168.0,Low
Anacondas: The Hunt for the Blood Orchid,2004-10-07,5.4,"Adventure, Action, Horror",25000000.0,70326393.0,AU,2004,45326393.0,Low
"Yes, No, or Maybe Half?",2020-12-11,7.1,"Animation, Drama, Romance",117000000.0,310581759.0,JP,2020,193581759.0,Medium
Cuando Sea Joven,2022-09-14,8.6,"Comedy, Fantasy",121500000.0,895465912.4,MX,2022,773965912.4,High
All Saints,2017-08-25,6.2,"Drama, Comedy",2000000.0,5946780.0,US,2017,3946780.0,Medium
Final Destination 3,2006-04-27,6.1,"Horror, Mystery",25000000.0,112798051.0,AU,2006,87798051.0,Medium
Invasion,2020-01-01,6.9,"Science Fiction, Drama, Action",8819200.0,32104054.0,RU,2020,23284854.0,Medium
Sword Art Online: The Movie – Ordinal Scale,2017-02-18,7.7,"Animation, Action, Adventure, Fantasy, Romance, Science Fiction",52023622.6,20725409.0,JP,2017,-31298213.6,High
Chor Nikal Ke Bhaga,2023-03-24,7.2,"Crime, Thriller",68200000.0,533415608.8,IN,2023,465215608.8,Medium
Saul: The Journey to Damascus,2014-04-01,7.2,Drama,81200000.0,472749495.2,CA,2014,391549495.2,Medium
Mission: Impossible III,2006-05-04,6.7,"Adventure, Action, Thriller",150000000.0,399387745.0,AU,2006,249387745.0,Medium
Más respeto que soy tu madre,2022-09-08,7.0,Comedy,95240000.0,570086135.4,AR,2022,474846135.4,Medium
Martyrs,2008-09-03,7.3,"Horror, Drama, Thriller",6500000.0,1100000.0,FR,2008,-5400000.0,Medium
The Medium,2021-10-28,7.0,"Horror, Thriller",29296922.0,7230000.0,TH,2021,-22066922.0,Medium
All the Old Knives,2022-04-08,6.1,"Thriller, Action",172000000.0,558932442.4,AU,2022,386932442.4,Medium
How I Became a Superhero,2020-09-06,6.1,"Science Fiction, Adventure, Action, Comedy, Thriller",18000000.0,136893678.6,FR,2020,118893678.6,Medium
Awake,2021-06-09,6.0,"Drama, Science Fiction, Thriller",8600000.0,32968648.0,AU,2021,24368648.0,Low
Queenpins,2022-02-01,6.5,"Comedy, Crime",7000000.0,245194227.0,AU,2022,238194227.0,Medium
"I, Robot",2004-07-22,6.9,"Action, Science Fiction",105000000.0,348629585.0,AU,2004,243629585.0,Medium
The Passenger,2021-10-07,5.9,"Horror, Comedy, Science Fiction",158740000.0,297572432.0,ES,2021,138832432.0,Low
Sex Stories,1999-01-01,6.0,Drama,73800000.0,346352260.6,CL,1999,272552260.6,Low
Bee Movie,2007-12-06,6.0,"Family, Animation, Adventure, Comedy",150000000.0,287594577.0,AU,2007,137594577.0,Low
The Swimmers,2022-10-09,7.6,"Drama, History",60800000.0,403954482.4,GB,2022,343154482.4,High
Umma,2022-05-20,5.5,Horror,5220017.8,2118582.0,AU,2022,-3101435.8,Low
The Pursuit of Happyness,2007-01-11,7.9,Drama,55000000.0,307311093.0,AU,2007,252311093.0,High
Diary of a Nymphomaniac,2008-10-17,5.5,"Drama, Romance",127800000.0,578598408.0,ES,2008,450798408.0,Low
Proximity,2020-05-15,6.1,"Science Fiction, Drama",87400000.0,429853402.0,US,2020,342453402.0,Medium
Sucker Punch,2011-04-07,6.2,"Action, Fantasy, Thriller",75000000.0,89758389.0,AU,2011,14758389.0,Medium
Rape Zombie: Lust of the Dead,2012-02-26,6.2,"Comedy, Horror",130600000.0,402321619.8,JP,2012,271721619.8,Medium
The Other Side of Heaven 2: Fire of Faith,2019-06-28,5.8,"Drama, Adventure",134000000.0,567719433.8,US,2019,433719433.79999995,Low
The Expendables 2,2012-08-30,6.3,"Action, Adventure, Thriller",100000000.0,311979256.0,AU,2012,211979256.0,Medium
Edge of Tomorrow,2014-06-05,7.6,"Action, Science Fiction",178000000.0,367028980.0,AU,2014,189028980.0,High
Veneciafrenia,2022-04-22,6.1,Horror,146500000.0,321770184.6,ES,2022,175270184.60000002,Medium
Sinbad: Legend of the Seven Seas,2003-07-03,6.9,"Family, Animation, Adventure, Comedy, Fantasy, Action",60000000.0,80767884.0,AU,2003,20767884.0,Medium
50 Greatest Harry Potter Moments,2011-07-27,7.4,Documentary,79500000.0,708023892.4,GB,2011,628523892.4,Medium
Barbie in A Mermaid Tale,2010-03-09,7.2,"Animation, Family, Fantasy",30400000.0,16441438.0,AU,2010,-13958562.0,Medium
Cyber Hell: Exposing an Internet Horror,2022-05-18,7.3,Documentary,53600000.0,682429959.6,KR,2022,628829959.6,Medium
Dangerous Lesson,2020-10-02,5.3,Drama,119600000.0,362461687.2,KR,2020,242861687.2,Low
The Voyeur,1994-01-27,4.9,"Drama, Romance",152200000.0,866174577.8,IT,1994,713974577.8,Low
Thirteen Lives,2022-07-29,8.0,"Drama, Thriller, Action, Adventure",55000000.0,276620676.6,US,2022,221620676.60000002,High
